TV_Budget,Online_Budget,Radio_Budget,Redundant_Budget,Region,Sales
47.86552848288153,36.69943192129977,18.87617299053658,33.33987009688775,South,180.05562521859582
53.10907565598005,40.617838945509746,14.149434869703203,38.206251580294044,East,119.3909614951769
,50.136418378115664,10.9900978120999,43.3885161088823,North,122.70614734761398
58.576596232020194,44.949115603696605,22.70731364102394,39.13797106517643,South,210.48734229288095
48.40061470036573,42.28754135361525,23.795775801513233,37.45133516070039,South,170.56141117485683
49.80983792097311,44.10938308074806,17.1174479963664,37.00670292572683,East,140.09829762256837
39.97470635362191,30.2675262016491,7.0447885392754515,25.602257862041196,South,111.29998819529796
49.8148686400761,37.3548281927482,,32.66690362638406,South,110.598289507466
47.11341361079862,39.10497755779811,21.959020027012734,36.94325816344376,South,152.92546991140247
53.227185603380896,40.925079349861804,,37.357694072879475,North,135.86024614682987
41.727690564476774,35.28094790484795,20.91679959889578,32.14003293709825,East,158.71118800178377
55.193465142411725,44.76354117648328,19.923450754135022,41.9889829831709,South,146.11618906122357
65.32738913002578,,22.896457498005443,42.668467486327245,West,181.86454164100718
48.91239851543143,43.77243441633533,,40.17612067455958,West,126.04354344156522
54.01711722098941,48.6013267960781,,43.5347506106053,West,138.1014456367768
56.90143991711113,43.68278586223575,25.982857508322457,39.845231974811426,West,159.15497236747507
45.987795281141636,35.62713154510536,19.20735213486515,30.89890107537166,North,135.11902954639012
52.24092481810417,42.65033602665805,19.86347730245034,33.50766810743939,South,154.09521844681421
50.12592400781795,41.104109576215436,15.33366020463402,36.72514029422129,East,154.22575603277338
,42.757041606409146,17.783588744042447,41.326833717968114,South,157.66294992663146
,39.84653534545532,15.575986429865495,37.71431261539298,North,112.08963285052297
50.245101742589426,39.66523971158939,19.135269700382885,37.6295107096128,West,137.70842065888644
54.979982912454496,41.58909459634824,28.558542400711715,39.90244658032586,North,156.48547054141164
64.51143607795042,47.47119117831676,13.140494285343218,42.90138724240796,South,157.3532175744879
59.59270826085207,45.4813764888559,11.932193010616295,41.32787025478151,East,149.79525052164772
71.53182457511556,57.12607874147106,27.355851637468042,50.17816707645526,North,249.77588438738098
42.326524371119504,39.24489308744897,18.95338161424067,34.68825806664998,East,124.32451169622206
58.723206367206785,,16.654636306700418,42.11470037653351,North,173.28217627771977
51.83342005738352,42.13809990082352,25.19952343698038,40.3320587850788,East,186.76132430877297
71.89802933217672,57.46915477752312,16.97192230131568,51.443346748408814,East,192.23841030511957
41.91701714644849,,29.130048567734683,32.48853565404992,West,183.27460625718277
41.602781578192236,40.863022540174654,23.389629356696346,36.77777620387039,East,783.4750735904881
44.00607354555978,33.61225251768686,17.560442959271487,31.453440763776406,West,129.04236115293045
28.76104275690193,21.54051587796688,30.786541066327516,16.49875465790311,South,156.3981634186673
44.74244978319239,38.926442457761134,16.97142538498331,30.441436305710546,South,164.25950003283475
,35.97261317644936,23.710476860046533,31.274278159821254,West,158.80617930126044
,46.743272269017766,21.49646290203246,39.627520190287676,West,143.97197314612964
53.41755975777159,44.48583236219517,26.50870644699399,39.020968730681034,North,155.25934201947433
68.76170839215887,53.931490441365916,27.807555983634263,48.24278075959438,North,202.31304931714578
59.5042383818605,49.375355197565334,20.160020745328833,43.531322859762774,North,154.48834761056523
44.23096344337597,38.710881496449495,16.232910648269083,37.74472841574604,South,126.78465562551101
41.01585328651642,35.274129172805225,22.299860714695583,32.400205784729344,North,155.6036429271308
54.919191715065054,45.45717546537394,16.61142315123947,41.5124066380582,East,147.97407797949117
36.797667929793576,,30.066936237633115,30.618756859428895,East,160.87351775285856
68.31458765854353,58.15955689817185,20.682676655413687,50.06593497279312,North,186.65501170712562
61.79440120721287,53.581997938882886,18.173392243439455,50.30202171983513,East,180.60439584647744
45.30824347895295,38.19272444593129,20.923401529324543,34.221923428267246,South,116.5285913484729
32.868654709091224,25.79356952632242,13.264368552351517,24.5551738081726,East,96.00991732689599
,51.27112005262327,15.141929807446743,44.00029358128063,South,172.57858520621423
48.85460154747382,42.70320813750413,26.00206953972213,35.32536979172159,West,182.12066868332994
62.378163119734616,47.45172348282598,16.71552860514302,44.342330450593444,West,145.0172996653573
34.05572341205633,28.35059865626377,14.7654450865903,26.268357842832426,West,69.24867379198625
44.00624977046227,34.024983379387734,22.68326376263643,28.81838193273394,West,153.75867372193957
,40.12818406654992,25.928520773314986,34.37603949734554,East,169.80019758705797
50.46980593764742,44.211200337939836,23.594766553325336,42.04094987297539,North,136.11381240987438
45.49934528520756,36.972773432225765,24.980238429029082,30.896672303268534,East,160.24004055360558
56.228499323474985,,,43.89524409943552,South,146.22986740957194
39.32379570617405,27.379468141999485,,22.8402798585038,East,113.63790393913888
,,27.506668259777435,38.266536187336946,East,141.70543907461348
51.20295631711899,42.89881759711842,,37.95169888590861,South,167.46653662877333
55.14438834058749,50.60527484238638,18.745834917724764,46.75112222031243,West,163.0550748764848
57.1161487808889,44.76958431985212,26.640970709245288,39.20439788363853,West,187.67362027210734
38.75357908162131,31.66031424828887,22.7811500470033,28.168697011315395,West,114.93840059768276
34.65885829264378,28.47523768524729,22.27943886040804,25.709552267514006,North,124.42741215014182
62.77676821898509,54.9537744144785,30.82501172450542,47.454022061467704,South,213.4533693818269
53.323140119795916,42.37262549867588,16.782408848099287,39.617011639648545,South,158.30033759603506
42.51513463443446,34.84917228485859,,30.33782792342956,East,170.5710811012875
65.51151975522524,54.23290533332981,20.285065624485423,48.35241496931679,North,827.5507873179521
51.156746342928585,41.485224443811944,21.342961394316283,35.34800325021373,West,154.10414038029987
,48.09507662885903,27.64234213206266,38.16090164838251,North,209.19298779321662
50.67518481410109,41.122417829975795,22.53917878144812,36.62812052177788,South,187.23262650615592
70.60747924881987,59.70687864863521,22.691480395248163,58.56142162699752,South,200.29447249971284
67.55340842443204,50.96318084131245,25.36253668654901,47.43607133297726,East,214.602905815158
47.51035851520926,,18.175236352285573,34.52795549167845,East,149.3587082747708
59.71570950954356,45.67220516281733,15.803951663304968,40.579202988119064,South,183.35006295504243
56.45375949585147,48.74814748345571,14.775954029894832,43.91826452073423,West,143.667515204495
63.68631557532349,46.37949174590747,10.16821705311999,42.83578080166715,West,123.85863967293031
40.35076539419896,30.603846773544404,30.28103564970161,25.181836465572275,North,188.13728451855266
56.86051459998439,46.620047305181075,14.483958171391585,44.186685964000716,South,157.19815183199916
60.58424486849588,53.16396798249973,18.89373188207114,49.27833381513225,South,160.39330940976308
,25.732833325396125,18.615933500555396,24.59592144427238,West,97.88802336176467
38.16741487334225,,21.537033489045506,26.85845146435424,West,129.98016044011527
29.607678222398995,29.32961378624097,24.078686062696484,26.43588572300485,South,137.521835795253
236.5296582777721,33.50070362319481,24.302367441798726,31.49635573280897,East,167.7366935901474
57.17542255795962,39.14392017650745,17.08461280715531,36.41315642633946,South,164.16388105111068
65.02357052096028,53.33889976692822,19.164391431067944,47.29692836835335,South,206.45416886745573
50.74094780419775,39.08659557030037,21.412899752441497,34.03073246747653,West,167.36217056974075
66.28615545571292,249.82612956589097,18.756544369082263,45.172415912384345,West,171.30448493264666
36.198985417851084,31.08425767617893,28.036727880099964,31.07387221155141,East,165.10645527867987
32.96617560644845,27.10434262647236,22.454874758191256,21.91569421251732,East,124.63424244923148
49.44452301103381,37.863382516616866,23.674388930249087,31.141993733450303,North,170.3922048700417
53.840654489393074,39.231610395501775,23.314406343337062,35.63797103842464,South,200.33559677119737
,42.35581400008769,25.867369287426627,38.222008003790954,West,155.76722946206203
29.325578999601234,25.41106673355697,20.905107793518535,23.216643388942092,East,110.33528577292307
,38.98951209255955,13.515840260220767,35.578467279120595,North,116.31112024210876
36.95530499495147,,21.998439758763208,31.14733497642415,North,113.9229962293647
56.69672548830039,42.14712609166186,16.743215531040853,40.91214035969984,West,128.24807736590088
53.66598246096848,38.35621045600057,17.356916591251217,31.318781453447478,West,143.74184599394607
40.60120213672645,30.405237499737428,22.931820093775467,25.707719700203192,North,123.10677611629941
44.861330826633065,,26.19141535716818,31.97056643071787,East,168.2185097909389
39.40786478111048,32.256310172856466,20.106357883680307,25.744301533262487,North,149.5648230128213
49.37320902726828,38.77485904824564,,34.54566433455693,South,146.8335304445718
59.551423205012384,48.6973047535528,28.51107472317619,47.15051460965356,South,214.17025734520197
40.14273953664456,28.359573356744317,21.203765897442842,25.565388997661806,West,137.96724013332442
55.040465155178445,48.36366593636254,,43.98870115416366,East,219.13298240364014
44.69742381627559,35.511485517842765,22.82754822815772,29.440007435713326,East,152.39718741457975
42.07127167737656,37.00890483666563,11.196186204220911,32.07529153692011,South,129.91175455457326
48.929696400454425,40.17193315949666,23.766708105522664,35.40434708289912,North,142.2297141849939
39.64757677580626,33.08832107810636,21.90579192441389,29.144058776783258,West,144.71060590099484
44.46350694652818,37.28010739791915,26.448763770413727,36.11538424813478,North,154.54028790180965
38.021221074111516,31.76010253934116,23.36590675634979,29.69947440685729,North,142.6801357123413
69.6472513291639,,,49.65845649476631,North,166.73578483906644
50.35263551971729,44.269566006171125,13.878508818553172,40.335618962418025,East,124.64786094536568
43.00274492007414,34.99175944516372,18.954883713569874,32.48902699764092,South,147.3381494271224
52.13979910734222,43.838850558639315,15.7473977289535,41.73526357981792,East,129.5843200165051
48.8767195030917,38.83216851961168,17.097382750976386,38.11003304078726,South,146.0218683384424
47.79030400466777,42.552594850082635,,36.267146981418634,West,130.1968152910277
56.14166700043425,42.8841566941696,28.34952252175703,36.97402600233197,West,195.4326977927301
57.57507710047305,51.462882979110894,21.973357649114906,43.80143896337057,North,152.17382396868842
44.69498852389472,,14.020584689824078,31.60392555225052,South,137.98165452872763
44.2418175935532,31.101128768488415,22.223013341100703,28.923732640532243,South,161.34136708676664
47.24948302848356,38.18389966751922,25.983157433228257,36.3401787339455,South,154.59235311359612
26.98078835264415,19.54147570969068,16.95108547840309,17.435426091436568,North,107.98659302843136
34.84808937801448,30.400402149377758,19.32991416663541,26.720666887930296,North,123.7518246541446
63.66874267444525,48.97712220164903,,44.382925965981606,West,159.17501179744775
66.44967713501283,51.821191408365934,,44.9687864642693,East,163.79177349665923
47.50963960443622,32.33908949071238,23.241402169219295,33.28425798503069,South,125.24421860744881
55.765569630557664,,19.395259256961094,35.71466101779289,South,176.41565082595656
53.112501545435364,35.21836325646142,22.097662219535138,32.06600808860673,East,147.74147688652394
80.78880808455239,59.87933799718474,15.5625391109895,57.93861663592554,South,191.63717021761892
61.195749114345766,,17.812708498382946,46.12765862303855,North,156.47934812639377
48.72082408519233,41.33405974410636,23.611906789138857,36.82057569969274,North,166.82444838614825
40.44459559399574,33.63204916055149,18.135834239541165,29.553953398875485,South,130.10617835734328
33.93553679742428,,28.634819256167027,21.46196754417179,North,142.2811309926274
52.03463635867223,41.48457501851185,18.001819071926988,40.081814466013725,North,151.11602409319016
,33.938386420453874,21.12342362875943,26.120823955749472,South,159.93505813603585
35.77746290402326,125.73438127820489,24.662954159365448,25.69905603266953,West,131.60832996200693
,39.337611831361244,12.908171335334842,32.55593634332483,East,136.72661522867412
39.18451996385605,33.979702842811854,11.19595594009612,30.04842790006184,North,79.79602436398795
66.87141635072564,52.83424055909152,12.371718427149526,46.69232766258504,West,163.0765236961718
,47.1337755725792,26.31292051713591,43.59750455486272,North,189.26424284974416
49.92027358683383,40.56136729330973,17.240709270537767,33.30898186021126,North,130.53651527617555
64.79944138890026,45.71434850584734,32.79099642834126,42.0672589874265,East,218.7476697416293
50.77368307647618,39.877414313619155,17.178762006713058,39.93829212883095,North,132.4335800714439
41.38715798671736,31.063773645380493,20.922756515985185,25.231048271656825,East,149.65869768012135
65.23124077269657,49.1801325884725,27.710549762839378,44.64153166484605,East,213.08916588545597
55.38910043684659,43.46797947081941,30.030464440795615,37.79721716814425,East,221.94763079348843
,37.09509034593692,30.307517883181987,34.237355723729294,West,168.57205554955604
48.09661321916392,40.39981915913217,26.041831152965713,36.39813279805046,South,150.43889513835126
41.24381746615243,31.281517003573555,25.120312629057313,26.870391485127584,West,155.36111520917268
36.172002690356635,30.655350496353783,,28.56556001646055,South,158.01781512337175
